Date;Adresse;Flux;Direction;Genre;Véhicule;Heure début;Heure fin;Nombre comptés
10/06/2025;Piscine Loup Pendu;Piscine > Périca;;Féminin;Vélo;07:30;07:45;2
10/06/2025;Piscine Loup Pendu;Piscine > Périca;;Masculin;Vélo;07:45;08:00;2
10/06/2025;Piscine Loup Pendu;Piscine > Périca;;Féminin;Vélo;07:45;08:00;2
10/06/2025;Piscine Loup Pendu;Périca > Piscine;;Indéfini/Mixte;Vélo;07:30;07:45;0
10/06/2025;Piscine Loup Pendu;Périca > Piscine;;Indéfini/Mixte;Vélo;07:45;08:00;0
10/06/2025;Piscine Loup Pendu;Piscine > RP CDG;;Indéfini/Mixte;Vélo;07:30;07:45;0
10/06/2025;Piscine Loup Pendu;Piscine > RP CDG;;Féminin;Vélo;07:45;08:00;1
10/06/2025;Piscine Loup Pendu;B. André > Périca;;Masculin;Vélo;07:30;07:45;1
10/06/2025;Piscine Loup Pendu;B. André > Périca;;Féminin;Vélo;07:30;07:45;1
10/06/2025;Piscine Loup Pendu;B. André > Périca;;Masculin;Trotinette/EDPM;07:30;07:45;1
10/06/2025;Piscine Loup Pendu;B. André > Périca;;Indéfini/Mixte;Vélo;07:45;08:00;0
10/06/2025;Piscine Loup Pendu;Périca > B. André;;Indéfini/Mixte;Vélo;07:30;07:45;0
10/06/2025;Piscine Loup Pendu;Périca > B. André;;Indéfini/Mixte;Vélo;07:45;08:00;0
10/06/2025;Piscine Loup Pendu;B. André > Piscine;;Masculin;Vélo;07:30;07:45;1
10/06/2025;Piscine Loup Pendu;B. André > Piscine;;Enfant seul;Vélo;07:30;07:45;1
10/06/2025;Piscine Loup Pendu;B. André > Piscine;;Masculin;Vélo;07:45;08:00;1
10/06/2025;Piscine Loup Pendu;Piscine > B. André;;Indéfini/Mixte;Vélo;07:30;07:45;0
10/06/2025;Piscine Loup Pendu;Piscine > B. André;;Masculin;Vélo;07:45;08:00;1
10/06/2025;Piscine Loup Pendu;Piscine > B. André;;Féminin;Vélo;07:45;08:00;4
10/06/2025;Piscine Loup Pendu;Piscine > Périca;;Masculin;Vélo;08:00;08:15;3
10/06/2025;Piscine Loup Pendu;Piscine > Périca;;Féminin;Vélo;08:00;08:15;3
10/06/2025;Piscine Loup Pendu;Piscine > Périca;;Féminin;Cargo/Longtail/Remorque;08:00;08:15;1
10/06/2025;Piscine Loup Pendu;Piscine > Périca;;Masculin;Vélo;08:15;08:30;3
10/06/2025;Piscine Loup Pendu;Piscine > Périca;;Féminin;Vélo;08:15;08:30;2
10/06/2025;Piscine Loup Pendu;Piscine > Périca;;Féminin;Trotinette/EDPM;08:15;08:30;1
10/06/2025;Piscine Loup Pendu;Périca > Piscine;;Masculin;Vélo;08:00;08:15;1
10/06/2025;Piscine Loup Pendu;Périca > Piscine;;Féminin;Cargo/Longtail/Remorque;08:00;08:15;1
10/06/2025;Piscine Loup Pendu;Périca > Piscine;;Masculin;Vélo;08:15;08:30;2
10/06/2025;Piscine Loup Pendu;Piscine > RP CDG;;Indéfini/Mixte;Vélo;08:00;08:15;0
10/06/2025;Piscine Loup Pendu;Piscine > RP CDG;;Indéfini/Mixte;Vélo;08:15;08:30;0
10/06/2025;Piscine Loup Pendu;B. André > Périca;;Masculin;Vélo;08:00;08:15;1
10/06/2025;Piscine Loup Pendu;B. André > Périca;;Indéfini/Mixte;Vélo;08:15;08:30;0
10/06/2025;Piscine Loup Pendu;Périca > B. André;;Féminin;Vélo;08:00;08:15;2
10/06/2025;Piscine Loup Pendu;Périca > B. André;;Masculin;Vélo;08:15;08:30;1
10/06/2025;Piscine Loup Pendu;Périca > B. André;;Féminin;Vélo;08:15;08:30;1
10/06/2025;Piscine Loup Pendu;Piscine > B. André;;Féminin;Vélo;08:00;08:15;1
10/06/2025;Piscine Loup Pendu;Piscine > B. André;;Indéfini/Mixte;Vélo;08:15;08:30;0
10/06/2025;Piscine Loup Pendu;B. André > Piscine;;Indéfini/Mixte;Vélo;08:00;08:15;0
10/06/2025;Piscine Loup Pendu;B. André > Piscine;;Masculin;Vélo;08:00;08:15;1
10/06/2025;Piscine Loup Pendu;B. André > Piscine;;Masculin;Trotinette/EDPM;08:00;08:15;1
10/06/2025;Piscine Loup Pendu;Piscine > Périca;;Masculin;Vélo;08:30;08:45;5
10/06/2025;Piscine Loup Pendu;Piscine > Périca;;Masculin;Cargo/Longtail/Remorque;08:30;08:45;1
10/06/2025;Piscine Loup Pendu;Piscine > Périca;;Féminin;Vélo;08:30;08:45;1
10/06/2025;Piscine Loup Pendu;Piscine > Périca;;Féminin;Cargo/Longtail/Remorque;08:30;08:45;1
10/06/2025;Piscine Loup Pendu;Piscine > Périca;;Masculin;Vélo;08:45;09:00;2
10/06/2025;Piscine Loup Pendu;Piscine > Périca;;Féminin;Vélo;08:45;09:00;3
10/06/2025;Piscine Loup Pendu;Périca > Piscine;;Indéfini/Mixte;Vélo;08:30;08:45;0
10/06/2025;Piscine Loup Pendu;Périca > Piscine;;Indéfini/Mixte;Vélo;08:45;09:00;0
10/06/2025;Piscine Loup Pendu;Piscine > RP CDG;;Masculin;Vélo;08:30;08:45;1
10/06/2025;Piscine Loup Pendu;Piscine > RP CDG;;Masculin;Vélo;08:45;09:00;1
10/06/2025;Piscine Loup Pendu;B. André > Périca;;Indéfini/Mixte;Vélo;08:30;08:45;0
10/06/2025;Piscine Loup Pendu;B. André > Périca;;Indéfini/Mixte;Vélo;08:45;09:00;0
10/06/2025;Piscine Loup Pendu;Périca > B. André;;Masculin;Trotinette/EDPM;08:30;08:45;1
10/06/2025;Piscine Loup Pendu;Périca > B. André;;Indéfini/Mixte;Vélo;08:45;09:00;0
10/06/2025;Piscine Loup Pendu;B. André > Piscine;;Masculin;Trotinette/EDPM;08:30;08:45;1
10/06/2025;Piscine Loup Pendu;B. André > Piscine;;Masculin;Trotinette/EDPM;08:45;09:00;1
10/06/2025;Piscine Loup Pendu;B. André > Piscine;;Féminin;Vélo;08:45;09:00;1
10/06/2025;Piscine Loup Pendu;B. André > Piscine;;Féminin;Trotinette/EDPM;08:45;09:00;1
10/06/2025;Piscine Loup Pendu;Piscine > B. André;;Indéfini/Mixte;Vélo;08:30;08:45;0
10/06/2025;Piscine Loup Pendu;Piscine > B. André;;Féminin;Vélo;08:45;09:00;1
14/06/2022;Piscine Loup Pendu;Tous;Toutes;Indéfini/Mixte;Vélo;07:30:00;09:00:00;94
03/12/2024;Pont Fontaines RG;Tous;Toutes;Masculin;Vélo;07:45;08:45;66
03/12/2024;Pont Fontaines RG;Tous;Toutes;Féminin;Vélo;07:45;08:45;37
03/12/2024;Pont Fontaines RG;Tous;Toutes;Indéfini/Mixte;Cargo/Longtail/Remorque;07:45;08:45;18
03/12/2024;Pont Fontaines RG;Tous;Toutes;Enfant seul;Vélo;07:45;08:45;2
03/12/2024;Pont Fontaines RG;Tous;Toutes;Indéfini/Mixte;Trotinette/EDPM;07:45;08:45;10
05/12/2023;Pont Ile Barbe;Traversée Pont;Toutes;Indéfini/Mixte;Vélo;00:00;23:59;797
06/12/2022;Pont Ile Barbe;Traversée Pont;Toutes;Indéfini/Mixte;Vélo;00:00;23:59;664
03/12/2024;Pont Ile Barbe;Traversée Pont;Toutes;Indéfini/Mixte;Vélo;00:00;23:59;889
10/06/2025;Pont Ile Barbe;Traversée Pont;Toutes;Indéfini/Mixte;Vélo;00:00;23:59;1201
11/06/2024;Pont Ile Barbe;Traversée Pont;Toutes;Indéfini/Mixte;Vélo;00:00;23:59;1125
20/06/2023;Pont Ile Barbe;Traversée Pont;Toutes;Indéfini/Mixte;Vélo;00:00;23:59;1032
06/12/2022;Pont Poincaré;Tous;Toutes;Indéfini/Mixte;Vélo;07:30;09:00;102
07/12/2021;Pont Poincaré;Tous;Toutes;Indéfini/Mixte;Vélo;07:30;09:00;91
02/02/2021;Pont Poincaré;Tous;Toutes;Indéfini/Mixte;Vélo;07:30;09:00;55
10/12/2019;Pont Poincaré;Tous;Toutes;Indéfini/Mixte;Vélo;07:30;09:00;64
03/12/2024;Pont Poincaré;Tous;Toutes;Indéfini/Mixte;Vélo;07:45;09:00;181
11/06/2024;Quai Clémenceau/Castellane;Quai;Toutes;Indéfini/Mixte;Vélo;00:00;23:59;560
10/06/2025;Quai Clémenceau/Castellane;Quai;Toutes;Indéfini/Mixte;Vélo;00:00;23:59;590
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Vélo;07:30;07:45;3
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Vélo;07:30;07:45;9
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Vélo;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Vélo;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Vélo;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Vélo;07:30;07:45;1
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Vélo;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Vélo;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Cargo/Longtail/Remorque;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Cargo/Longtail/Remorque;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Cargo/Longtail/Remorque;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Cargo/Longtail/Remorque;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Cargo/Longtail/Remorque;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Cargo/Longtail/Remorque;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Cargo/Longtail/Remorque;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Cargo/Longtail/Remorque;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Trotinette/EDPM;07:30;07:45;1
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Trotinette/EDPM;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Trotinette/EDPM;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Trotinette/EDPM;07:30;07:45;1
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Trotinette/EDPM;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Trotinette/EDPM;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Trotinette/EDPM;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Trotinette/EDPM;07:30;07:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Vélo;07:45;08:00;4
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Vélo;07:45;08:00;8
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Vélo;07:45;08:00;3
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Vélo;07:45;08:00;1
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Vélo;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Vélo;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Vélo;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Vélo;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Cargo/Longtail/Remorque;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Cargo/Longtail/Remorque;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Cargo/Longtail/Remorque;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Cargo/Longtail/Remorque;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Cargo/Longtail/Remorque;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Cargo/Longtail/Remorque;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Cargo/Longtail/Remorque;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Cargo/Longtail/Remorque;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Trotinette/EDPM;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Trotinette/EDPM;07:45;08:00;1
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Trotinette/EDPM;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Trotinette/EDPM;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Trotinette/EDPM;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Trotinette/EDPM;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Trotinette/EDPM;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Trotinette/EDPM;07:45;08:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Vélo;08:00;08:15;4
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Vélo;08:00;08:15;6
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Vélo;08:00;08:15;2
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Vélo;08:00;08:15;6
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Vélo;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Vélo;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Vélo;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Vélo;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Cargo/Longtail/Remorque;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Cargo/Longtail/Remorque;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Cargo/Longtail/Remorque;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Cargo/Longtail/Remorque;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Cargo/Longtail/Remorque;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Cargo/Longtail/Remorque;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Cargo/Longtail/Remorque;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Cargo/Longtail/Remorque;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Trotinette/EDPM;08:00;08:15;1
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Trotinette/EDPM;08:00;08:15;3
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Trotinette/EDPM;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Trotinette/EDPM;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Trotinette/EDPM;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Trotinette/EDPM;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Trotinette/EDPM;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Trotinette/EDPM;08:00;08:15;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Vélo;08:15;08:30;5
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Vélo;08:15;08:30;10
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Vélo;08:15;08:30;1
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Vélo;08:15;08:30;6
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Vélo;08:15;08:30;1
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Vélo;08:15;08:30;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Vélo;08:15;08:30;1
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Vélo;08:15;08:30;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Cargo/Longtail/Remorque;08:15;08:30;1
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Cargo/Longtail/Remorque;08:15;08:30;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Cargo/Longtail/Remorque;08:15;08:30;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Cargo/Longtail/Remorque;08:15;08:30;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Cargo/Longtail/Remorque;08:15;08:30;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Cargo/Longtail/Remorque;08:15;08:30;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Cargo/Longtail/Remorque;08:15;08:30;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Cargo/Longtail/Remorque;08:15;08:30;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Trotinette/EDPM;08:15;08:30;2
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Trotinette/EDPM;08:15;08:30;5
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Trotinette/EDPM;08:15;08:30;3
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Trotinette/EDPM;08:15;08:30;1
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Trotinette/EDPM;08:15;08:30;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Trotinette/EDPM;08:15;08:30;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Trotinette/EDPM;08:15;08:30;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Trotinette/EDPM;08:15;08:30;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Vélo;08:30;08:45;6
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Vélo;08:30;08:45;12
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Vélo;08:30;08:45;3
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Vélo;08:30;08:45;6
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Vélo;08:30;08:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Vélo;08:30;08:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Vélo;08:30;08:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Vélo;08:30;08:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Cargo/Longtail/Remorque;08:30;08:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Cargo/Longtail/Remorque;08:30;08:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Cargo/Longtail/Remorque;08:30;08:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Cargo/Longtail/Remorque;08:30;08:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Cargo/Longtail/Remorque;08:30;08:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Cargo/Longtail/Remorque;08:30;08:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Cargo/Longtail/Remorque;08:30;08:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Cargo/Longtail/Remorque;08:30;08:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Trotinette/EDPM;08:30;08:45;2
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Trotinette/EDPM;08:30;08:45;6
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Trotinette/EDPM;08:30;08:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Trotinette/EDPM;08:30;08:45;2
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Trotinette/EDPM;08:30;08:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Trotinette/EDPM;08:30;08:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Trotinette/EDPM;08:30;08:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Trotinette/EDPM;08:30;08:45;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Vélo;08:45;09:00;6
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Vélo;08:45;09:00;8
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Vélo;08:45;09:00;1
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Vélo;08:45;09:00;2
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Vélo;08:45;09:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Vélo;08:45;09:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Vélo;08:45;09:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Vélo;08:45;09:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Cargo/Longtail/Remorque;08:45;09:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Cargo/Longtail/Remorque;08:45;09:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Cargo/Longtail/Remorque;08:45;09:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Cargo/Longtail/Remorque;08:45;09:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Cargo/Longtail/Remorque;08:45;09:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Cargo/Longtail/Remorque;08:45;09:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Cargo/Longtail/Remorque;08:45;09:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Cargo/Longtail/Remorque;08:45;09:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Masculin;Trotinette/EDPM;08:45;09:00;3
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Masculin;Trotinette/EDPM;08:45;09:00;2
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Feminin;Trotinette/EDPM;08:45;09:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Feminin;Trotinette/EDPM;08:45;09:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Enfant seul;Trotinette/EDPM;08:45;09:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Enfant seul;Trotinette/EDPM;08:45;09:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers St-Cyr;Indéfini/Mixte;Trotinette/EDPM;08:45;09:00;0
10/06/2025;Rue de St-Cyr;Rue de St-Cyr;Vers Vaise;Indéfini/Mixte;Trotinette/EDPM;08:45;09:00;0
20/06/2023;Montée Sathonay Village;Tous;Toutes;Masculin;Vélo;07:30:00;09:00:00;20
20/06/2023;Montée Sathonay Village;Tous;Toutes;Masculin;Cargo/Longtail/Remorque;07:30:00;09:00:00;2
20/06/2023;Montée Sathonay Village;Tous;Toutes;Féminin;Vélo;07:30:00;09:00:00;16
20/06/2023;Montée Sathonay Village;Tous;Toutes;Féminin;Cargo/Longtail/Remorque;07:30:00;09:00:00;1
10/06/2025;La Buissière;Route de Strasbourg;vers Caluire/Lyon;Masculin;Vélo;07:30;07:45;2
10/06/2025;La Buissière;Route de Strasbourg;vers Caluire/Lyon;Masculin;Vélo;07:45;08:00;5
